"","lakeid.x","sampledate","wtemp","o2","o2sat","cond","frlight","chlor","phaeo","ph","phair","alk","dic","tic","doc","toc","no3no2","no2","nh4","totnf","totnuf","totpf","totpuf","drsif","brsif","brsiuf","tpm","cl","so4","ca","mg","na","k","fe","mn","no3no2_sloh","nh4_sloh","kjdl_n_sloh","totpuf_sloh","drp_sloh","drsif_sloh","year4frac","lakeid.y","year4","rep","sta","depth","surfchlor"
"391","SP",2002-08-29,16.85,8.73,97.21,NA,0.23,5.19,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.658,"SP",2002,1,1,0,1.7
"392","SP",2002-09-12,16.89,8.33,93.67,NA,0.24,4.31,0.64,7.45,8.05,NA,8.93,9.06,3.48,3.44,1.37,NA,33,246.66,296.36,4.08,11.47,2648.63,2863.24,2865.53,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.696,"SP",2002,1,1,0,2.2
"393","SP",2002-09-12,16.89,8.33,93.67,NA,0.24,4.31,0.64,7.45,8.05,NA,8.93,9.06,3.48,3.44,1.37,NA,33,246.66,296.36,4.08,11.47,2648.63,2863.24,2865.53,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.696,"SP",2002,2,1,0,1.7
"394","SP",2002-09-26,14.46,8.01,85.38,NA,NA,4.91,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.734,"SP",2002,1,1,0,3
"395","SP",2002-10-09,12.42,8.55,86.59,NA,0.18,4.08,1.59,7.41,7.7,NA,6.12,8.65,2.24,3.24,3.63,NA,43.76,202.75,264.7,6.33,11.04,2636.44,2670.6,2757.05,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.77,"SP",2002,1,1,0,3.6
"396","SP",2002-10-24,8.97,9.93,91.33,NA,0.14,4.21,1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.811,"SP",2002,1,1,0,3.7
"397","SP",2002-11-07,6.44,10.06,86.72,98.49,0.14,3.98,0.09,7.4,7.68,655.48,8.64,8.78,3.26,3.12,4.53,NA,33.61,225.46,259.75,5.86,11.38,3091.4,2727.97,2838.04,0.11,6.47,2.28,10.55,2.99,2.65,0.68,0.06,0,NA,NA,NA,NA,NA,NA,2002.849,"SP",2002,1,1,0,4
"398","SP",2002-11-07,6.44,10.06,86.72,98.49,0.14,3.98,0.09,7.4,7.68,655.48,8.64,8.78,3.26,3.12,4.53,NA,33.61,225.46,259.75,5.86,11.38,3091.4,2727.97,2838.04,0.11,6.47,2.28,10.55,2.99,2.65,0.68,0.06,0,NA,NA,NA,NA,NA,NA,2002.849,"SP",2002,2,1,0,4.2
"399","SP",2003-01-15,3.36,12.17,96.8,NA,NA,3.82,0.96,7.48,7.91,NA,10.07,10.12,3.74,3.55,13.2,NA,95.3,390.18,474.44,14.26,16.35,3265.33,3411.69,3406.64,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003.038,"SP",2003,1,1,0,1.4
"400","SP",2003-03-06,3.46,8.97,71.24,102.34,0.35,2.4,0.84,7.23,7.86,703.52,10.12,10.26,3.76,3.71,51.35,NA,115.6,355.54,361.53,5.4,10.66,3087.46,3204.71,3340.83,0,7.09,2.41,11.12,3.12,2.72,0.73,0.07,0.06,NA,NA,NA,NA,NA,NA,2003.175,"SP",2003,1,1,0,9
"401","SP",2003-04-02,3.98,9.57,77.41,NA,0.25,6.42,1.84,7.22,7.84,NA,8.91,9.19,3.07,2.88,58.01,NA,266.86,474.34,580.33,27.87,32.92,3287.15,NA,997,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003.249,"SP",2003,1,1,0,16.2
"402","SP",2003-04-02,3.98,9.57,77.41,NA,0.25,6.42,1.84,7.22,7.84,NA,8.91,9.19,3.07,2.88,58.01,NA,266.86,474.34,580.33,27.87,32.92,3287.15,NA,997,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003.249,"SP",2003,2,1,0,31.5
"403","SP",2003-04-29,6.06,11.02,94.36,94.48,0.21,4.17,0.89,7.15,7.93,663.36,9.3,9.54,3.24,3.13,28.35,NA,79.52,553.91,595.39,7.79,16.4,2987.96,NA,NA,0.23,6.49,2.31,10.25,2.89,2.51,0.65,0.1,0.04,NA,NA,NA,NA,NA,NA,2003.323,"SP",2003,1,1,0,3.4
"404","SP",2003-05-14,8.39,9.89,90.43,NA,0.19,5.75,1.21,7.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003.364,"SP",2003,1,1,0,-0.9
"405","SP",2003-05-30,10.88,9.71,94.84,NA,NA,5,1.01,7.38,7.9,NA,8.91,9,3.4,3.35,9.33,NA,14.78,246.01,354.33,5.5,13.15,2619.09,NA,NA,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003.408,"SP",2003,1,1,0,2.3
"406","SP",2003-05-30,10.88,9.71,94.84,NA,NA,5,1.01,7.38,7.9,NA,8.91,9,3.4,3.35,9.33,NA,14.78,246.01,354.33,5.5,13.15,2619.09,NA,NA,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003.408,"SP",2003,2,1,0,2.1
"407","SP",2003-06-09,11.69,9.04,90.17,NA,0.19,5.04,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003.436,"SP",2003,1,1,0,1.6
"408","SP",2003-06-23,14,9.26,96.93,NA,0.23,3.91,0.53,7.41,8.06,NA,8.42,8.61,3.58,3.52,4.87,NA,22.82,235.92,294.85,3.57,9.71,2498.06,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003.474,"SP",2003,1,1,0,1.1
"409","SP",2003-07-07,14.88,9.23,98.64,NA,0.25,3.46,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003.512,"SP",2003,1,1,0,0.5
"410","SP",2003-07-21,15.42,8.8,95.17,NA,0.23,3.29,1.85,7.51,7.96,NA,8.75,8.91,3.57,3.46,5.3,NA,23.09,215.4,245.01,6.27,11.85,2282.87,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003.551,"SP",2003,1,1,0,2.2
"411","SP",2003-08-04,16.23,9.09,100.22,NA,0.27,7,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003.589,"SP",2003,1,1,0,3.3
"412","SP",2003-08-20,17.6,8.29,94.17,95.64,0.27,4.53,0.88,7.53,8.17,661.69,9.13,9.23,3.91,3.72,3.14,NA,84.77,237.4,272.57,7.66,15.38,2163.16,NA,NA,0.32,6.76,2.32,10.18,2.91,2.54,0.67,0.23,0.02,NA,NA,NA,NA,NA,NA,2003.633,"SP",2003,1,1,0,1.1
"413","SP",2003-09-03,16.43,8.23,91.73,NA,0.25,3.49,2.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003.671,"SP",2003,1,1,0,1.2
"414","SP",2003-09-16,15.91,7.95,87.81,NA,0.24,4.07,1.83,7.46,7.91,NA,8.98,9.08,3.44,3.39,0.43,NA,31.49,326.09,371.85,5.14,11.39,2427.53,NA,NA,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003.707,"SP",2003,1,1,0,1.4
"415","SP",2003-10-01,12.46,7.93,80.92,NA,0.29,4.82,2.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003.748,"SP",2003,1,1,0,1.9
"416","SP",2003-10-14,11.93,8.25,82.72,NA,NA,4.04,2.27,7.29,7.88,NA,9.38,9.38,3.61,3.55,3.74,NA,77.57,265.27,359.04,5.98,14.89,2508.57,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003.784,"SP",2003,1,1,0,1.5
"417","SP",2003-10-28,9.67,8.43,79.21,NA,0.24,3.41,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003.822,"SP",2003,1,1,0,2.9
"418","SP",2003-11-13,5.68,11.4,96.45,96.62,0.13,3.06,0.64,7.33,7.99,666.09,7.01,7,5.57,5.57,2.63,NA,27.59,242.7,288.1,2.02,7.14,2533.73,NA,NA,0.04,7.01,2.38,10.54,3.02,2.74,0.69,0.11,0,NA,NA,NA,NA,NA,NA,2003.866,"SP",2003,1,1,0,2.3
"419","SP",2004-01-12,3.1,11.44,90.28,NA,0.2,3.14,1,7.29,7.98,NA,8.94,8.67,3.14,2.76,20.84,NA,99.3,405.35,419.37,3.76,10.56,3053.31,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004.03,"SP",2004,1,1,0,11.4
"420","SP",2004-01-12,3.1,11.44,90.28,NA,0.2,3.14,1,7.29,7.98,NA,8.94,8.67,3.14,2.76,20.84,NA,99.3,405.35,419.37,3.76,10.56,3053.31,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004.03,"SP",2004,2,1,0,11.4
"421","SP",2004-04-07,3.63,9.44,75.63,NA,0.3,0.76,0.56,7.18,7.56,NA,8.55,10.89,2.87,3.35,89.84,NA,310.15,604.27,638.16,21.28,26.79,3004.7,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004.265,"SP",2004,1,1,0,1.9
"422","SP",2004-04-30,6.14,11.21,95.97,93.14,NA,6.7,0.27,7.39,7.86,638.15,8.86,9.03,3.15,3.17,58.38,NA,13.71,315.15,340.58,9.96,12.14,2813.83,NA,NA,0.08,5.52,2.13,10.24,2.87,2.55,0.62,0.04,0,NA,NA,NA,NA,NA,NA,2004.328,"SP",2004,1,1,0,4
"423","SP",2004-05-10,7.85,12.09,108.14,NA,NA,5.1,3.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004.355,"SP",2004,1,1,0,4.9
"424","SP",2004-05-24,9.83,10.74,100.85,NA,0.18,4.12,1.5,7.57,7.85,NA,7.5,8.59,3.31,3.11,13.38,NA,70.12,265.3,341.57,3.27,9.27,2537.58,NA,NA,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004.393,"SP",2004,1,1,0,2
"425","SP",2004-06-07,11.78,11.27,110.91,NA,0.26,2.4,1.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004.432,"SP",2004,1,1,0,1.2
"426","SP",2004-06-22,13.62,10.72,109.28,NA,0.23,2.47,1.66,7.59,7.96,NA,8.39,8.54,3.32,3.29,13.2,NA,60.97,274.55,290.6,2.35,7.28,2544.2,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004.473,"SP",2004,1,1,0,1.1
"427","SP",2004-07-06,14.19,9.42,97.59,NA,0.19,2.08,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004.511,"SP",2004,1,1,0,1
"428","SP",2004-07-21,15.98,9.75,105.12,NA,0.24,1.78,1.07,7.46,7.94,NA,8.59,8.73,3.48,3.43,13.78,NA,35.35,247.56,259.46,1.88,5.57,2727.52,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004.552,"SP",2004,1,1,0,1
"429","SP",2004-08-02,16.41,9.86,106.67,NA,0.27,1.78,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004.585,"SP",2004,1,1,0,0.5
"430","SP",2004-08-16,15.17,5.99,65.33,94.9,0.26,1.81,2.5,7.55,7.92,647.9,8.64,8.78,3.44,3.42,16.45,NA,204.01,240.56,250.56,3.5,9.04,2665.48,NA,NA,0.16,7.01,2.41,11.31,3.11,3.08,0.7,0.05,0,NA,NA,NA,NA,NA,NA,2004.623,"SP",2004,1,1,0,1.1
"431","SP",2004-08-16,15.17,5.99,65.33,94.9,0.26,1.81,2.5,7.55,7.92,647.9,8.64,8.78,3.44,3.42,16.45,NA,204.01,240.56,250.56,3.5,9.04,2665.48,NA,NA,0.16,7.01,2.41,11.31,3.11,3.08,0.7,0.05,0,NA,NA,NA,NA,NA,NA,2004.623,"SP",2004,2,1,0,0.7
"432","SP",2004-08-30,15.11,9.06,97.09,NA,0.24,2.28,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004.661,"SP",2004,1,1,0,0.3
"433","SP",2004-09-13,15.56,8.91,96.85,NA,0.25,3.47,1.82,7.4,7.93,NA,8.54,8.67,3.37,3.3,2.2,NA,34.19,237.55,232.26,5.94,9.79,2720.06,NA,NA,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004.699,"SP",2004,1,1,0,1.4
"434","SP",2004-09-29,14.67,8.4,89.67,NA,0.21,4.25,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004.743,"SP",2004,1,1,0,1.7
"435","SP",2004-10-11,12.59,10.28,104.46,NA,0.21,4.52,0.89,7.22,7.96,NA,9.28,9.27,3.38,3.22,2.84,NA,87.09,234.25,264.66,8.52,11.62,2967.86,NA,NA,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004.776,"SP",2004,1,1,0,1.7
"436","SP",2004-10-25,10.42,8.81,84.37,NA,0.19,5.2,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004.814,"SP",2004,1,1,0,4.1
"437","SP",2004-11-10,8.19,9.78,88.14,96,0.12,4.15,1.27,7.4,7.98,638.25,8.55,8.67,3.13,3.12,5.81,NA,77.22,202.48,228.9,3,8,2815.79,NA,NA,0.12,3.02,1.23,11.08,3.06,3.25,0.66,0.06,0.01,NA,NA,NA,NA,NA,NA,2004.858,"SP",2004,1,1,0,4.3
"438","SP",2004-11-10,8.19,9.78,88.14,96,0.12,4.15,1.27,7.4,7.98,638.25,8.55,8.67,3.13,3.12,5.81,NA,77.22,202.48,228.9,3,8,2815.79,NA,NA,0.12,3.02,1.23,11.08,3.06,3.25,0.66,0.06,0.01,NA,NA,NA,NA,NA,NA,2004.858,"SP",2004,2,1,0,4.8
"439","SP",2005-01-19,1.99,12.89,98.57,NA,0.15,5.21,0.49,7.36,7.82,NA,9.45,9.6,3.05,2.99,12.73,NA,175.64,286.24,348.1,2.65,13.57,3185.3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005.049,"SP",2005,1,1,0,15.6
"440","SP",2005-02-25,2.23,11.88,91.34,105.18,0.21,4.31,0.91,6.98,7.59,757.34,9.53,9.51,3.34,3.19,63.54,NA,213.7,555.74,584.99,15.09,19.69,3506.75,NA,NA,0,6.53,2.29,11.16,3.15,2.78,0.71,1.88,0.07,NA,NA,NA,NA,NA,NA,2005.151,"SP",2005,1,1,0,5.1
"441","SP",2005-04-06,3.15,11.22,88.74,NA,0.22,3.98,0.5,7.31,7.52,NA,9.34,9.52,3.07,2.92,27.28,NA,315.52,445.71,574.15,46.12,66.41,3247.35,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005.26,"SP",2005,1,1,0,0.5
"442","SP",2005-04-20,6.39,11.83,102.22,96.09,0.21,7.27,0.24,7.34,7.89,660.55,9.14,9.33,3.05,3.03,6.72,NA,89.89,210.81,252.31,3.88,12.25,3266.16,NA,NA,0.18,6.31,2.57,11.37,3.11,2.8,0.66,0.07,0.02,NA,NA,NA,NA,NA,NA,2005.299,"SP",2005,1,1,0,4.7
"443","SP",2005-04-20,6.39,11.83,102.22,96.09,0.21,7.27,0.24,7.34,7.89,660.55,9.14,9.33,3.05,3.03,6.72,NA,89.89,210.81,252.31,3.88,12.25,3266.16,NA,NA,0.18,6.31,2.57,11.37,3.11,2.8,0.66,0.07,0.02,NA,NA,NA,NA,NA,NA,2005.299,"SP",2005,2,1,0,6.4
"444","SP",2005-05-02,6.25,12.21,104.8,NA,0.2,8.88,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005.332,"SP",2005,1,1,0,8.5
"445","SP",2005-05-19,8.68,11.61,105.91,NA,0.25,5.18,1.73,7.61,7.87,NA,8.75,8.95,3.4,3.56,2.27,NA,35.5,187.25,227.75,4,10.14,2928.68,NA,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005.378,"SP",2005,1,1,0,3
"446","SP",2005-06-01,11.42,11.43,110.98,NA,0.26,1.18,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005.414,"SP",2005,1,1,0,0.3
"447","SP",2005-06-13,14.22,10.54,108.11,NA,0.27,3.19,0.65,7.59,7.94,NA,9.44,9.69,3.64,3.62,1.96,NA,16.93,195.45,248.41,3.41,9.71,2733.74,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005.447,"SP",2005,1,1,0,0.7
"448","SP",2005-06-27,15.65,10.87,114.39,NA,0.3,2.45,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005.485,"SP",2005,1,1,0,0.7
"449","SP",2005-07-12,17.27,10.05,110.52,NA,0.33,2.15,0.36,7.59,8.04,NA,8.92,9.1,3.57,3.46,2.94,NA,47.18,222.55,240.21,5.13,5.89,2693.71,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005.526,"SP",2005,1,1,0,0.4
"450","SP",2005-07-25,17.83,9.75,108.85,NA,0.26,2.51,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005.562,"SP",2005,1,1,0,1
"451","SP",2005-08-09,18.26,9.46,107.21,96.38,0.3,3.23,0.32,7.49,7.91,634.23,9.02,9.12,3.41,3.38,2.89,NA,18.53,288.87,320.26,3.96,10.74,2762.7,NA,NA,0.28,5.78,2.25,10.93,3.03,2.8,0.64,0.09,0.02,NA,NA,NA,NA,NA,NA,2005.603,"SP",2005,1,1,0,1
"452","SP",2005-08-22,17.38,8.63,96.36,NA,0.27,2.84,1.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005.638,"SP",2005,1,1,0,1.3
"453","SP",2005-09-08,16.89,8.42,93.72,NA,0.26,3.35,3.33,7.38,7.9,NA,9.12,9.12,3.41,3.28,0.91,NA,32.81,247.32,305.57,2.29,10.65,2865.33,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005.685,"SP",2005,1,1,0,0.8
"454","SP",2005-09-19,17.12,8.27,92.6,NA,0.23,2.22,3.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005.715,"SP",2005,1,1,0,0.9
"455","SP",2005-10-03,15.31,8.29,89.64,NA,0.25,4.39,1.24,7.42,7.92,NA,9.64,9.56,3.37,3.45,1.01,NA,35.04,250.16,305.78,4.91,11.72,2854.98,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005.753,"SP",2005,1,1,0,1
"456","SP",2005-10-17,13.41,8.88,91.59,NA,0.23,3.8,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005.792,"SP",2005,1,1,0,1.4
"457","SP",2005-11-15,8.49,9.04,81.98,97,0.13,4.45,0.31,7.4,7.88,667.64,9.07,9.26,3.34,3.29,1.51,NA,19.14,105.75,260.07,2.79,10.98,2924.17,NA,NA,0.05,6.06,2.26,11.24,3.22,3.01,0.7,0.07,0,NA,NA,NA,NA,NA,NA,2005.871,"SP",2005,1,1,0,5.2
"458","SP",2005-11-15,8.49,9.04,81.98,97,0.13,4.45,0.31,7.4,7.88,667.64,9.07,9.26,3.34,3.29,1.51,NA,19.14,105.75,260.07,2.79,10.98,2924.17,NA,NA,0.05,6.06,2.26,11.24,3.22,3.01,0.7,0.07,0,NA,NA,NA,NA,NA,NA,2005.871,"SP",2005,2,1,0,4.9
"459","SP",2006-01-17,3.48,10.62,84.66,NA,0.37,3.78,0.08,7.28,7.86,NA,8.37,8.4,2.78,2.64,27.21,NA,93.29,294.35,311.62,4.39,7.11,3330.72,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006.044,"SP",2006,1,1,0,4.6
"460","SP",2006-02-13,3.42,9.64,76.45,104.07,0.68,1.66,0.29,7.26,7.85,738.98,3.04,3.03,11.44,10.18,6.18,NA,208.29,334.31,472.25,14.56,20.51,3739.28,NA,NA,0,7.26,2.43,11.65,3.33,2.95,0.71,1.54,0.09,NA,NA,NA,NA,NA,NA,2006.118,"SP",2006,1,1,0,3.7
"461","SP",2006-02-13,3.42,9.64,76.45,104.07,0.68,1.66,0.29,7.26,7.85,738.98,3.04,3.03,11.44,10.18,6.18,NA,208.29,334.31,472.25,14.56,20.51,3739.28,NA,NA,0,7.26,2.43,11.65,3.33,2.95,0.71,1.54,0.09,NA,NA,NA,NA,NA,NA,2006.118,"SP",2006,2,1,0,3
"462","SP",2006-03-31,3.64,9.32,74.19,NA,0.26,2.79,0.52,7.16,7.66,NA,8.37,8.25,2.19,1.98,77.58,NA,389.53,723.44,724.93,67.31,66.73,3847.26,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006.244,"SP",2006,1,1,0,0.7
"463","SP",2006-03-31,3.64,9.32,74.19,NA,0.26,2.79,0.52,7.16,7.66,NA,8.37,8.25,2.19,1.98,77.58,NA,389.53,723.44,724.93,67.31,66.73,3847.26,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006.244,"SP",2006,2,1,0,0.6
"464","SP",2006-05-02,8.06,10.24,92.82,NA,0.18,8.86,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006.332,"SP",2006,1,1,0,4.3
"465","SP",2006-05-18,9.35,9.84,91.91,NA,0.21,7.06,0.68,7.44,7.9,NA,8.13,8.31,3.22,3.21,7.94,NA,28.35,217.31,281.73,4.42,11.51,3061.18,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006.375,"SP",2006,1,1,0,4
"466","SP",2006-05-18,9.35,9.84,91.91,NA,0.21,7.06,0.68,7.44,7.9,NA,8.13,8.31,3.22,3.21,7.94,NA,28.35,217.31,281.73,4.42,11.51,3061.18,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006.375,"SP",2006,2,1,0,3.1
"467","SP",2006-05-31,13.03,10.18,103.88,NA,0.22,8.78,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006.411,"SP",2006,1,1,0,1.6
"468","SP",2006-06-15,14.42,9.8,102.84,NA,0.27,4.92,0.72,7.46,7.98,NA,NA,NA,NA,NA,0.99,NA,44.47,204.2,285.38,5.24,11.88,2895.57,NA,NA,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006.452,"SP",2006,1,1,0,2.1
"469","SP",2006-06-28,15.38,9.55,102.3,NA,0.26,5,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006.488,"SP",2006,1,1,0,2.3
"470","SP",2006-07-12,16.54,9.26,102.36,NA,0.28,2.4,0.65,7.41,7.88,NA,8.52,9.01,3.25,3.15,1.26,NA,95.52,227.47,285.29,5.18,12.94,2928.73,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006.526,"SP",2006,1,1,0,0.6
"471","SP",2006-07-26,17.9,8.66,98.28,NA,0.23,5.93,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006.564,"SP",2006,1,1,0,0.9
