,lakeid,year4,sampledate,ice,depth,ph,alk,dic,tic,doc,toc,no3no2,no2,nh4,o2,totnf,totnuf,totpf,totpuf,drsif
6923,SP,2000,04/06/2000,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,NA,NA,NA,NA,NA
6924,SP,2000,04/06/2000,iceoff,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,NA,NA,NA,NA,NA
6925,SP,2000,04/06/2000,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,NA,NA,NA,NA,NA
6926,SP,2000,04/06/2000,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,NA,NA,NA,NA,NA
6927,SP,2000,04/06/2000,iceoff,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,NA,NA,NA,NA,NA
6928,SP,2000,04/06/2000,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,NA,NA,NA,NA,NA
6929,SP,2000,04/06/2000,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,NA,NA,NA,NA,NA
6930,SP,2000,04/06/2000,iceoff,18,7.41,640,8.55,8.7,2.88,2.65,4,NA,49,11.6,279,302,3,7,3071
6931,SP,2000,04/18/2000,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2,NA,NA,NA,NA,NA
6932,SP,2000,04/18/2000,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2,NA,NA,NA,NA,NA
6933,SP,2000,04/18/2000,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1,NA,NA,NA,NA,NA
6934,SP,2000,04/18/2000,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1,NA,NA,NA,NA,NA
6935,SP,2000,04/18/2000,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1,NA,NA,NA,NA,NA
6936,SP,2000,04/18/2000,iceoff,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA
6937,SP,2000,04/18/2000,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA
6938,SP,2000,04/18/2000,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA
6939,SP,2000,04/18/2000,iceoff,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA
6940,SP,2000,04/18/2000,iceoff,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6941,SP,2000,04/18/2000,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA
6942,SP,2000,04/18/2000,iceoff,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA
6943,SP,2000,04/18/2000,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA
6944,SP,2000,04/18/2000,iceoff,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,NA,NA,NA,NA,NA
6945,SP,2000,04/18/2000,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,NA,NA,NA,NA,NA
6946,SP,2000,04/18/2000,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,NA,NA,NA,NA,NA
6947,SP,2000,04/18/2000,iceoff,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8,NA,NA,NA,NA,NA
6948,SP,2000,04/18/2000,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8,NA,NA,NA,NA,NA
6949,SP,2000,04/18/2000,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8,NA,NA,NA,NA,NA
6950,SP,2000,04/18/2000,iceoff,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8,NA,NA,NA,NA,NA
6951,SP,2000,05/02/2000,iceoff,0,8.01,NA,8.57,8.86,3.58,3.31,3,NA,36,12.2,198,218,3,6,2883
6952,SP,2000,05/02/2000,iceoff,0,7.97,NA,8.71,8.95,3.61,3.31,1,NA,207,12.2,230,232,5,8,2883
6953,SP,2000,05/02/2000,iceoff,0,8.01,NA,8.57,8.86,3.58,3.31,3,NA,36,NA,198,218,3,6,2883
6954,SP,2000,05/02/2000,iceoff,0,7.97,NA,8.71,8.95,3.61,3.31,1,NA,207,NA,230,232,5,8,2883
6955,SP,2000,05/02/2000,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3,NA,NA,NA,NA,NA
6956,SP,2000,05/02/2000,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4,NA,NA,NA,NA,NA
6957,SP,2000,05/02/2000,iceoff,3,8.03,NA,8.55,9.05,3.44,3.25,0,NA,50,12.4,204,261,6,14,2883
6958,SP,2000,05/02/2000,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7,NA,NA,NA,NA,NA
6959,SP,2000,05/02/2000,iceoff,5,8.04,NA,8.54,8.84,3.37,3.18,1,NA,16,13.2,281,257,5,9,2808
6960,SP,2000,05/02/2000,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3,NA,NA,NA,NA,NA
6961,SP,2000,05/02/2000,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4,NA,NA,NA,NA,NA
6962,SP,2000,05/02/2000,iceoff,8,7.82,NA,8.55,9.07,3.37,3.2,3,NA,28,13.4,164,257,5,14,2808
6963,SP,2000,05/02/2000,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1,NA,NA,NA,NA,NA
6964,SP,2000,05/02/2000,iceoff,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA
6965,SP,2000,05/02/2000,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8,NA,NA,NA,NA,NA
6966,SP,2000,05/02/2000,iceoff,12,7.58,NA,8.7,8.94,3.35,3.1,1,NA,14,12.6,363,261,7,14,2883
6967,SP,2000,05/02/2000,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,NA,NA,NA,NA,NA
6968,SP,2000,05/02/2000,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4,NA,NA,NA,NA,NA
6969,SP,2000,05/02/2000,iceoff,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1,NA,NA,NA,NA,NA
6970,SP,2000,05/02/2000,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7,NA,NA,NA,NA,NA
6971,SP,2000,05/02/2000,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,NA,NA,NA,NA,NA
6972,SP,2000,05/02/2000,iceoff,18,7.31,NA,8.82,9.07,3.33,3.09,3,NA,18,10.9,242,305,6,16,3034
6973,SP,2000,05/17/2000,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,NA,NA,NA,NA,NA
6974,SP,2000,05/17/2000,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4,NA,NA,NA,NA,NA
6975,SP,2000,05/17/2000,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,NA,NA,NA,NA,NA
6976,SP,2000,05/17/2000,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,NA,NA,NA,NA,NA
6977,SP,2000,05/17/2000,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,NA,NA,NA,NA,NA
6978,SP,2000,05/17/2000,iceoff,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7,NA,NA,NA,NA,NA
6979,SP,2000,05/17/2000,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,NA,NA,NA,NA,NA
6980,SP,2000,05/17/2000,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7,NA,NA,NA,NA,NA
6981,SP,2000,05/17/2000,iceoff,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7,NA,NA,NA,NA,NA
6982,SP,2000,05/17/2000,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6,NA,NA,NA,NA,NA
6983,SP,2000,05/17/2000,iceoff,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,NA,NA,NA,NA,NA
6984,SP,2000,05/17/2000,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9,NA,NA,NA,NA,NA
6985,SP,2000,05/17/2000,iceoff,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3,NA,NA,NA,NA,NA
6986,SP,2000,05/17/2000,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,NA,NA,NA,NA,NA
6987,SP,2000,05/17/2000,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,NA,NA,NA,NA,NA
6988,SP,2000,05/17/2000,iceoff,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,NA,NA,NA,NA,NA
6989,SP,2000,05/17/2000,iceoff,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6990,SP,2000,05/17/2000,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
6991,SP,2000,05/17/2000,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,NA,NA,NA,NA,NA
6992,SP,2000,05/17/2000,iceoff,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA,NA
6993,SP,2000,05/30/2000,iceoff,0,8.16,NA,8.48,8.62,3.31,3.22,2,NA,50,9.7,171,249,1,4,2947
6994,SP,2000,05/30/2000,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,NA,NA,NA,NA,NA
6995,SP,2000,05/30/2000,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,NA,NA,NA,NA,NA
6996,SP,2000,05/30/2000,iceoff,3,8.13,NA,8.5,8.72,3.36,3.21,1,NA,42,9.9,141,156,2,4,2761
6997,SP,2000,05/30/2000,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
6998,SP,2000,05/30/2000,iceoff,5,8.19,NA,8.44,8.61,3.32,3.15,1,NA,11,11,182,171,2,5,2761
6999,SP,2000,05/30/2000,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,NA,NA,NA,NA,NA
7000,SP,2000,05/30/2000,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3,NA,NA,NA,NA,NA
7001,SP,2000,05/30/2000,iceoff,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,NA,NA,NA,NA,NA
7002,SP,2000,05/30/2000,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,NA,NA,NA,NA,NA
7003,SP,2000,05/30/2000,iceoff,10,7.82,NA,8.54,8.9,3.24,3.03,1,NA,30,13.3,182,264,4,13,2761
7004,SP,2000,05/30/2000,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2,NA,NA,NA,NA,NA
7005,SP,2000,05/30/2000,iceoff,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8,NA,NA,NA,NA,NA
7006,SP,2000,05/30/2000,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA
7007,SP,2000,05/30/2000,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,NA,NA,NA,NA,NA
7008,SP,2000,05/30/2000,iceoff,15,7.08,NA,9.25,9.59,2.96,2.91,14,NA,34,8.7,151,218,4,14,3008
7009,SP,2000,05/30/2000,iceoff,15,7.08,NA,9.2,9.46,2.95,2.88,3,NA,19,8.7,161,233,4,14,3070
7010,SP,2000,05/30/2000,iceoff,15,7.08,NA,9.25,9.59,2.96,2.91,14,NA,34,NA,151,218,4,14,3008
7011,SP,2000,05/30/2000,iceoff,15,7.08,NA,9.2,9.46,2.95,2.88,3,NA,19,NA,161,233,4,14,3070
7012,SP,2000,05/30/2000,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8,NA,NA,NA,NA,NA
7013,SP,2000,05/30/2000,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,NA,NA,NA,NA,NA
7014,SP,2000,05/30/2000,iceoff,18,6.83,NA,10.11,10.45,3.13,2.89,7,NA,167,3.8,300,398,7,24,3441
7015,SP,2000,06/13/2000,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
7016,SP,2000,06/13/2000,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7017,SP,2000,06/13/2000,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
7018,SP,2000,06/13/2000,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
7019,SP,2000,06/13/2000,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
7020,SP,2000,06/13/2000,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,NA,NA,NA,NA,NA
7021,SP,2000,06/13/2000,iceoff,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4,NA,NA,NA,NA,NA
7022,SP,2000,06/13/2000,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8,NA,NA,NA,NA,NA
7023,SP,2000,06/13/2000,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3,NA,NA,NA,NA,NA
7024,SP,2000,06/13/2000,iceoff,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9,NA,NA,NA,NA,NA
7025,SP,2000,06/13/2000,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2,NA,NA,NA,NA,NA
7026,SP,2000,06/13/2000,iceoff,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2,NA,NA,NA,NA,NA
7027,SP,2000,06/13/2000,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8,NA,NA,NA,NA,NA
7028,SP,2000,06/13/2000,iceoff,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8,NA,NA,NA,NA,NA
7029,SP,2000,06/13/2000,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8,NA,NA,NA,NA,NA
7030,SP,2000,06/13/2000,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA
7031,SP,2000,06/13/2000,iceoff,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA
7032,SP,2000,06/13/2000,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
7033,SP,2000,06/13/2000,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,NA,NA,NA,NA,NA
7034,SP,2000,06/13/2000,iceoff,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA
7035,SP,2000,06/27/2000,iceoff,0,7.94,NA,8.56,8.59,3.46,3.51,6,NA,35,9,219,214,2,4,2638
7036,SP,2000,06/27/2000,iceoff,0,8.02,NA,8.5,8.62,3.36,3.4,2,NA,30,9,239,254,1,3,2700
7037,SP,2000,06/27/2000,iceoff,0,7.94,NA,8.56,8.59,3.46,3.51,6,NA,35,NA,219,214,2,4,2638
7038,SP,2000,06/27/2000,iceoff,0,8.02,NA,8.5,8.62,3.36,3.4,2,NA,30,NA,239,254,1,3,2700
7039,SP,2000,06/27/2000,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
7040,SP,2000,06/27/2000,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
7041,SP,2000,06/27/2000,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA
7042,SP,2000,06/27/2000,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,NA,NA,NA,NA,NA
7043,SP,2000,06/27/2000,iceoff,5,8.11,NA,8.52,8.64,3.52,3.45,2,NA,26,9.3,214,229,2,4,2700
7044,SP,2000,06/27/2000,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,NA,NA,NA,NA,NA
7045,SP,2000,06/27/2000,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3,NA,NA,NA,NA,NA
7046,SP,2000,06/27/2000,iceoff,8,8.23,NA,8.42,8.65,3.42,3.27,2,NA,15,14.1,204,254,3,6,2761
7047,SP,2000,06/27/2000,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,NA,NA,NA,NA,NA
7048,SP,2000,06/27/2000,iceoff,10,8.04,NA,8.59,8.91,3.49,3.37,1,NA,19,14.1,299,294,4,10,2761
7049,SP,2000,06/27/2000,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2,NA,NA,NA,NA,NA
7050,SP,2000,06/27/2000,iceoff,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4,NA,NA,NA,NA,NA
7051,SP,2000,06/27/2000,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,NA,NA,NA,NA,NA
7052,SP,2000,06/27/2000,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,NA,NA,NA,NA,NA
7053,SP,2000,06/27/2000,iceoff,15,6.86,NA,10.06,10.39,3.17,3.15,5,NA,51,4.5,239,294,12,15,3379
7054,SP,2000,06/27/2000,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,NA,NA,NA,NA,NA
7055,SP,2000,06/27/2000,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA
7056,SP,2000,06/27/2000,iceoff,18,6.68,NA,11.13,11.78,3.25,3.28,8,NA,211,0.2,679,812,16,73,3873
7057,SP,2000,07/12/2000,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA
7058,SP,2000,07/12/2000,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA
7059,SP,2000,07/12/2000,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
7060,SP,2000,07/12/2000,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,NA,NA,NA,NA,NA
7061,SP,2000,07/12/2000,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7062,SP,2000,07/12/2000,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,NA,NA,NA,NA,NA
7063,SP,2000,07/12/2000,iceoff,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,NA,NA,NA,NA,NA
7064,SP,2000,07/12/2000,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,NA,NA,NA,NA,NA
7065,SP,2000,07/12/2000,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6,NA,NA,NA,NA,NA
7066,SP,2000,07/12/2000,iceoff,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA
7067,SP,2000,07/12/2000,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,NA,NA,NA,NA,NA
7068,SP,2000,07/12/2000,iceoff,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,NA,NA,NA,NA,NA
7069,SP,2000,07/12/2000,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3,NA,NA,NA,NA,NA
7070,SP,2000,07/12/2000,iceoff,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8,NA,NA,NA,NA,NA
7071,SP,2000,07/12/2000,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,NA,NA,NA,NA,NA
7072,SP,2000,07/12/2000,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
7073,SP,2000,07/12/2000,iceoff,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
7074,SP,2000,07/12/2000,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,NA,NA,NA,NA,NA
7075,SP,2000,07/12/2000,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA
7076,SP,2000,07/12/2000,iceoff,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA
7077,SP,2000,07/26/2000,iceoff,0,7.99,NA,8.4,8.54,3.78,3.93,0,NA,9,8.3,193,248,0,3,2138
7078,SP,2000,07/26/2000,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA
7079,SP,2000,07/26/2000,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,NA,NA,NA,NA,NA
7080,SP,2000,07/26/2000,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,NA,NA,NA,NA,NA
7081,SP,2000,07/26/2000,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
7082,SP,2000,07/26/2000,iceoff,5,7.93,NA,8.4,8.53,3.64,3.54,0,NA,21,8.5,227,235,2,3,2262
7083,SP,2000,07/26/2000,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,NA,NA,NA
7084,SP,2000,07/26/2000,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,NA,NA,NA,NA,NA
7085,SP,2000,07/26/2000,iceoff,8,7.98,NA,8.53,8.64,3.35,3.32,1,NA,8,13.4,210,268,2,6,2822
7086,SP,2000,07/26/2000,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6,NA,NA,NA,NA,NA
7087,SP,2000,07/26/2000,iceoff,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2,NA,NA,NA,NA,NA
7088,SP,2000,07/26/2000,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7,NA,NA,NA,NA,NA
7089,SP,2000,07/26/2000,iceoff,12,7.45,NA,8.97,9.19,3.25,3.27,8,NA,21,12.5,252,360,4,12,3071
7090,SP,2000,07/26/2000,iceoff,12,7.43,NA,8.92,9.28,3.26,3.32,4,NA,31,12.5,223,285,4,11,3195
7091,SP,2000,07/26/2000,iceoff,12,7.45,NA,8.97,9.19,3.25,3.27,8,NA,21,NA,252,360,4,12,3071
7092,SP,2000,07/26/2000,iceoff,12,7.43,NA,8.92,9.28,3.26,3.32,4,NA,31,NA,223,285,4,11,3195
7093,SP,2000,07/26/2000,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,NA,NA,NA,NA,NA
7094,SP,2000,07/26/2000,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
7095,SP,2000,07/26/2000,iceoff,15,6.76,NA,11.05,11.34,3,2.94,4,NA,94,0.5,355,452,9,34,3818
7096,SP,2000,07/26/2000,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA
7097,SP,2000,07/26/2000,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA
7098,SP,2000,07/26/2000,iceoff,18,6.74,NA,13.41,13.65,5.16,3.91,3,NA,488,0.5,1052,1108,67,77,5249
7099,SP,2000,07/26/2000,iceoff,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA
7100,SP,2000,07/26/2000,iceoff,18,6.74,NA,13.41,13.65,5.16,3.91,3,NA,488,NA,1052,1108,67,77,5249
7101,SP,2000,07/26/2000,iceoff,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7102,SP,2000,08/08/2000,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA
7103,SP,2000,08/08/2000,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA
7104,SP,2000,08/08/2000,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA
7105,SP,2000,08/08/2000,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA
7106,SP,2000,08/08/2000,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,NA,NA,NA,NA,NA
7107,SP,2000,08/08/2000,iceoff,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,NA,NA,NA,NA,NA
7108,SP,2000,08/08/2000,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
7109,SP,2000,08/08/2000,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,NA,NA,NA,NA,NA
7110,SP,2000,08/08/2000,iceoff,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2,NA,NA,NA,NA,NA
7111,SP,2000,08/08/2000,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8,NA,NA,NA,NA,NA
7112,SP,2000,08/08/2000,iceoff,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2,NA,NA,NA,NA,NA
7113,SP,2000,08/08/2000,iceoff,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7114,SP,2000,08/08/2000,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1,NA,NA,NA,NA,NA
7115,SP,2000,08/08/2000,iceoff,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7,NA,NA,NA,NA,NA
7116,SP,2000,08/08/2000,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
7117,SP,2000,08/08/2000,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,NA,NA,NA,NA,NA
7118,SP,2000,08/08/2000,iceoff,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA
7119,SP,2000,08/08/2000,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA
7120,SP,2000,08/08/2000,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA
7121,SP,2000,08/08/2000,iceoff,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA
7122,SP,2000,08/21/2000,iceoff,0,8.36,633,8.2,8.34,4,4.22,1,NA,6,8.8,214,191,4,3,2386
7123,SP,2000,08/21/2000,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA
7124,SP,2000,08/21/2000,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA
7125,SP,2000,08/21/2000,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA
