
"lakeid","year4","sampledate","depth","wtemp","o2","deck","light"
"SP",2000,"2000-07-26",3.00,21.00,8.4,554,92.30
"SP",2000,"2000-07-26",4.00,21.00,8.5,544,71.30
"SP",2000,"2000-07-26",5.00,20.90,8.5,543,52.77
"SP",2000,"2000-07-26",6.00,20.80,8.6,550,39.94
"SP",2000,"2000-07-26",7.00,17.00,11.5,558,29.63
"SP",2000,"2000-07-26",8.00,13.10,13.4,568,22.23
"SP",2000,"2000-07-26",9.00,10.20,13.6,558,16.09
"SP",2000,"2000-07-26",10.00,8.00,14.2,557,12.07
"SP",2000,"2000-07-26",11.00,7.30,13.7,557,8.43
"SP",2000,"2000-07-26",12.00,6.40,12.5,598,6.17
"SP",2000,"2000-07-26",12.00,,,,
"SP",2000,"2000-07-26",13.00,5.90,10.5,629,4.42
"SP",2000,"2000-07-26",14.00,5.30,4.0,813,3.75
"SP",2000,"2000-07-26",15.00,5.10,0.5,721,2.37
"SP",2000,"2000-07-26",16.00,5.10,0.5,656,1.34
"SP",2000,"2000-07-26",17.00,5.00,0.5,735,0.96
"SP",2000,"2000-07-26",18.00,5.00,0.5,666,0.40
"SP",2000,"2000-07-26",18.00,,,,
"SP",2000,"2000-08-08",0.00,22.00,8.3,37,21.45
"SP",2000,"2000-08-08",1.00,22.00,8.3,41,21.61
"SP",2000,"2000-08-08",2.00,22.00,8.3,44,16.29
"SP",2000,"2000-08-08",3.00,22.00,8.3,47,12.95
"SP",2000,"2000-08-08",4.00,22.00,8.4,51,10.86
"SP",2000,"2000-08-08",5.00,22.00,8.4,56,9.57
"SP",2000,"2000-08-08",6.00,21.60,8.5,61,7.67
"SP",2000,"2000-08-08",7.00,19.00,9.7,70,6.73
"SP",2000,"2000-08-08",8.00,15.10,12.2,87,6.25
"SP",2000,"2000-08-08",9.00,11.90,12.8,103,5.39
"SP",2000,"2000-08-08",10.00,9.30,13.2,116,4.93
"SP",2000,"2000-08-08",10.00,,,,
"SP",2000,"2000-08-08",11.00,7.80,13.1,133,4.24
"SP",2000,"2000-08-08",12.00,6.90,11.7,160,3.77
"SP",2000,"2000-08-08",13.00,6.50,9.0,188,3.88
"SP",2000,"2000-08-08",14.00,5.70,7.1,246,3.86
"SP",2000,"2000-08-08",15.00,5.20,0.7,285,3.52
"SP",2000,"2000-08-08",16.00,5.20,0.6,332,3.09
"SP",2000,"2000-08-08",17.00,5.10,0.6,355,3.04
"SP",2000,"2000-08-08",18.00,5.10,0.6,369,2.46
"SP",2000,"2000-08-21",0.00,21.10,8.8,1486,855.00
"SP",2000,"2000-08-21",1.00,21.10,8.9,1507,677.40
"SP",2000,"2000-08-21",2.00,21.10,8.9,1409,472.20
"SP",2000,"2000-08-21",3.00,21.10,8.9,1482,343.90
"SP",2000,"2000-08-21",4.00,21.10,8.9,1514,251.60
"SP",2000,"2000-08-21",5.00,21.10,8.9,1505,183.30
"SP",2000,"2000-08-21",6.00,21.00,8.9,1512,139.20
"SP",2000,"2000-08-21",7.00,20.50,9.1,1496,96.70
"SP",2000,"2000-08-21",8.00,16.10,12.5,1509,71.20
"SP",2000,"2000-08-21",9.00,12.10,13.0,1509,49.77
"SP",2000,"2000-08-21",10.00,10.30,12.7,1505,33.75
"SP",2000,"2000-08-21",10.00,,,,
"SP",2000,"2000-08-21",11.00,8.50,12.2,1495,25.73
"SP",2000,"2000-08-21",12.00,7.40,10.9,1479,17.79
"SP",2000,"2000-08-21",13.00,6.60,7.3,1447,12.07
"SP",2000,"2000-08-21",14.00,6.10,3.8,1468,7.16
"SP",2000,"2000-08-21",15.00,5.70,0.6,1458,3.81
"SP",2000,"2000-08-21",16.00,5.50,0.1,1404,0.88
"SP",2000,"2000-08-21",17.00,5.30,0.1,1400,0.00
"SP",2000,"2000-08-21",18.00,5.20,0.0,,
"SP",2000,"2000-09-06",0.00,19.40,8.6,1146,756.00
"SP",2000,"2000-09-06",1.00,19.40,8.5,1146,516.70
"SP",2000,"2000-09-06",2.00,19.40,8.5,1140,348.30
"SP",2000,"2000-09-06",3.00,19.40,8.5,1142,273.90
"SP",2000,"2000-09-06",4.00,19.40,8.5,1147,185.00
"SP",2000,"2000-09-06",5.00,19.40,8.5,1151,149.10
"SP",2000,"2000-09-06",6.00,19.40,8.5,1151,117.20
"SP",2000,"2000-09-06",7.00,19.40,8.5,1151,87.20
"SP",2000,"2000-09-06",8.00,19.30,8.5,1156,68.34
"SP",2000,"2000-09-06",9.00,12.40,12.5,1150,50.57
"SP",2000,"2000-09-06",10.00,10.90,12.6,1156,37.86
"SP",2000,"2000-09-06",11.00,8.80,11.5,1163,24.18
"SP",2000,"2000-09-06",12.00,7.60,9.7,1145,19.22
"SP",2000,"2000-09-06",12.00,,,,
"SP",2000,"2000-09-06",13.00,6.90,6.5,1160,13.02
"SP",2000,"2000-09-06",14.00,6.00,1.0,1157,8.85
"SP",2000,"2000-09-06",15.00,5.70,0.1,1158,5.18
"SP",2000,"2000-09-06",16.00,5.50,0.1,1164,2.32
"SP",2000,"2000-09-06",17.00,5.40,0.1,1161,0.00
"SP",2000,"2000-09-06",18.00,5.30,0.1,,
"SP",2000,"2000-09-18",0.00,18.10,9.2,1425,851.00
"SP",2000,"2000-09-18",1.00,18.00,9.2,1415,622.70
"SP",2000,"2000-09-18",2.00,17.90,9.2,1412,472.10
"SP",2000,"2000-09-18",3.00,17.80,9.2,1430,348.50
"SP",2000,"2000-09-18",4.00,17.80,9.3,1427,247.60
"SP",2000,"2000-09-18",5.00,17.70,9.3,1444,182.90
"SP",2000,"2000-09-18",6.00,17.70,9.3,1460,134.70
"SP",2000,"2000-09-18",7.00,17.70,9.3,1455,76.00
"SP",2000,"2000-09-18",8.00,17.40,9.4,1457,57.19
"SP",2000,"2000-09-18",9.00,17.30,9.4,1448,43.80
"SP",2000,"2000-09-18",10.00,11.80,12.1,1425,32.10
"SP",2000,"2000-09-18",11.00,9.50,12.2,1391,22.98
"SP",2000,"2000-09-18",12.00,7.80,9.0,1426,17.44
"SP",2000,"2000-09-18",12.00,,,,
"SP",2000,"2000-09-18",13.00,6.90,5.5,1430,11.72
"SP",2000,"2000-09-18",14.00,6.30,2.0,1443,7.94
"SP",2000,"2000-09-18",15.00,5.90,0.2,1448,2.68
"SP",2000,"2000-09-18",16.00,5.70,0.1,1458,0.14
"SP",2000,"2000-09-18",17.00,5.50,0.1,,
"SP",2000,"2000-09-18",18.00,5.40,0.1,,
"SP",2000,"2000-10-03",0.00,14.80,9.8,316,204.20
"SP",2000,"2000-10-03",1.00,14.80,9.9,314,121.40
"SP",2000,"2000-10-03",2.00,14.80,9.9,311,75.70
"SP",2000,"2000-10-03",3.00,14.70,9.9,310,60.31
"SP",2000,"2000-10-03",4.00,14.70,9.9,309,46.81
"SP",2000,"2000-10-03",5.00,14.70,9.9,309,37.75
"SP",2000,"2000-10-03",6.00,14.70,9.9,308,29.26
"SP",2000,"2000-10-03",7.00,14.70,10.0,307,22.94
"SP",2000,"2000-10-03",8.00,14.70,10.0,304,17.41
"SP",2000,"2000-10-03",9.00,14.70,9.9,299,13.65
"SP",2000,"2000-10-03",10.00,13.90,10.0,297,10.50
"SP",2000,"2000-10-03",11.00,10.10,10.4,295,8.26
"SP",2000,"2000-10-03",12.00,8.00,6.5,293,5.63
"SP",2000,"2000-10-03",12.00,,,,
"SP",2000,"2000-10-03",13.00,7.20,3.5,291,4.07
"SP",2000,"2000-10-03",14.00,6.50,0.6,288,2.77
"SP",2000,"2000-10-03",15.00,6.10,0.1,285,1.54
"SP",2000,"2000-10-03",16.00,5.70,0.1,284,0.16
"SP",2000,"2000-10-03",17.00,5.60,0.1,,
"SP",2000,"2000-10-03",18.00,5.50,0.1,,
"SP",2000,"2000-10-17",0.00,12.70,10.5,810,452.70
"SP",2000,"2000-10-17",1.00,12.40,11.4,792,320.50
"SP",2000,"2000-10-17",2.00,12.10,11.8,793,224.10
"SP",2000,"2000-10-17",3.00,12.00,11.7,811,163.30
"SP",2000,"2000-10-17",4.00,11.90,11.6,801,110.80
"SP",2000,"2000-10-17",5.00,11.90,10.0,800,81.90
"SP",2000,"2000-10-17",6.00,11.90,9.7,806,59.51
"SP",2000,"2000-10-17",7.00,11.80,9.4,804,44.16
"SP",2000,"2000-10-17",8.00,11.70,8.9,798,33.66
"SP",2000,"2000-10-17",9.00,11.60,8.6,794,26.18
"SP",2000,"2000-10-17",10.00,11.40,8.1,788,20.39
"SP",2000,"2000-10-17",11.00,11.10,7.5,788,16.03
"SP",2000,"2000-10-17",12.00,9.20,6.0,779,13.52
"SP",2000,"2000-10-17",13.00,7.50,3.6,778,9.83
"SP",2000,"2000-10-17",14.00,6.70,1.1,775,7.80
"SP",2000,"2000-10-17",15.00,6.30,0.8,776,5.07
"SP",2000,"2000-10-17",15.00,,,,
"SP",2000,"2000-10-17",16.00,6.00,0.8,774,3.37
"SP",2000,"2000-10-17",17.00,5.70,0.7,753,0.77
"SP",2000,"2000-10-17",18.00,5.60,0.7,761,0.72
"SP",2000,"2000-11-01",0.00,10.90,10.3,112,73.20
"SP",2000,"2000-11-01",1.00,10.90,10.4,111,38.24
"SP",2000,"2000-11-01",2.00,10.90,10.5,108,27.15
"SP",2000,"2000-11-01",3.00,10.90,10.5,103,20.25
"SP",2000,"2000-11-01",4.00,10.90,10.6,100,15.41
"SP",2000,"2000-11-01",5.00,10.90,10.6,92,11.20
"SP",2000,"2000-11-01",6.00,10.90,10.6,90,8.66
"SP",2000,"2000-11-01",7.00,10.90,10.6,88,6.64
"SP",2000,"2000-11-01",8.00,10.90,10.6,87,5.18
"SP",2000,"2000-11-01",9.00,10.80,10.5,86,4.06
"SP",2000,"2000-11-01",10.00,10.80,10.5,84,3.37
"SP",2000,"2000-11-01",11.00,10.70,10.4,81,2.64
"SP",2000,"2000-11-01",12.00,10.60,10.0,82,2.36
"SP",2000,"2000-11-01",12.00,,,,
"SP",2000,"2000-11-01",13.00,8.70,3.2,89,1.97
"SP",2000,"2000-11-01",14.00,7.30,0.4,93,1.69
"SP",2000,"2000-11-01",15.00,6.20,0.3,105,1.31
"SP",2000,"2000-11-01",16.00,6.00,0.2,112,0.86
"SP",2000,"2000-11-01",17.00,5.80,0.2,120,0.55
"SP",2000,"2000-11-01",18.00,5.70,0.2,123,0.58
"SP",2000,"2000-11-16",0.00,7.20,10.2,198,123.50
"SP",2000,"2000-11-16",1.00,7.20,10.0,204,64.17
"SP",2000,"2000-11-16",2.00,7.20,9.9,206,35.96
"SP",2000,"2000-11-16",3.00,7.10,9.9,206,24.81
"SP",2000,"2000-11-16",4.00,7.10,9.8,206,17.31
"SP",2000,"2000-11-16",5.00,7.10,9.8,206,12.11
"SP",2000,"2000-11-16",6.00,7.10,9.8,207,8.60
"SP",2000,"2000-11-16",7.00,7.10,9.8,208,5.95
"SP",2000,"2000-11-16",8.00,7.10,9.7,210,4.60
"SP",2000,"2000-11-16",9.00,7.10,9.9,211,3.43
"SP",2000,"2000-11-16",10.00,7.10,10.0,211,2.31
"SP",2000,"2000-11-16",10.00,,,,
"SP",2000,"2000-11-16",11.00,7.10,10.0,211,2.15
"SP",2000,"2000-11-16",12.00,7.10,10.1,207,1.37
"SP",2000,"2000-11-16",13.00,7.10,10.1,206,1.30
"SP",2000,"2000-11-16",14.00,7.10,10.1,204,1.30
"SP",2000,"2000-11-16",15.00,7.10,10.1,201,1.15
"SP",2000,"2000-11-16",16.00,7.10,10.1,199,0.95
"SP",2000,"2000-11-16",17.00,7.10,10.1,197,0.81
"SP",2000,"2000-11-16",18.00,7.00,9.5,195,0.51
"SP",2001,"2001-01-22",0.00,0.50,13.5,810,10.43
"SP",2001,"2001-01-22",1.00,1.30,11.9,809,8.30
"SP",2001,"2001-01-22",2.00,2.60,11.0,768,6.09
"SP",2001,"2001-01-22",3.00,2.90,10.5,729,4.24
"SP",2001,"2001-01-22",4.00,3.20,10.4,713,3.20
"SP",2001,"2001-01-22",5.00,3.30,10.3,680,2.12
"SP",2001,"2001-01-22",6.00,3.40,10.2,700,1.93
"SP",2001,"2001-01-22",7.00,3.40,10.2,820,1.87
"SP",2001,"2001-01-22",8.00,3.50,10.1,838,1.81
"SP",2001,"2001-01-22",9.00,3.60,9.9,710,1.40
"SP",2001,"2001-01-22",10.00,3.60,9.8,702,1.02
"SP",2001,"2001-01-22",10.00,,,,
"SP",2001,"2001-01-22",11.00,3.70,9.6,659,0.89
"SP",2001,"2001-01-22",12.00,3.70,9.4,654,0.60
"SP",2001,"2001-01-22",13.00,3.80,9.2,647,0.49
"SP",2001,"2001-01-22",14.00,3.80,8.5,641,0.44
"SP",2001,"2001-01-22",15.00,3.90,6.4,639,0.27
"SP",2001,"2001-01-22",16.00,4.00,4.5,644,0.40
"SP",2001,"2001-01-22",17.00,4.10,2.8,643,0.05
"SP",2001,"2001-01-22",18.00,4.20,0.9,590,0.19
"SP",2001,"2001-02-28",0.00,0.20,12.5,810,5.93
"SP",2001,"2001-02-28",0.00,,,,
"SP",2001,"2001-02-28",1.00,1.10,11.8,808,4.95
"SP",2001,"2001-02-28",2.00,2.10,11.2,812,4.14
"SP",2001,"2001-02-28",3.00,2.70,10.5,737,2.98
"SP",2001,"2001-02-28",4.00,3.10,10.3,699,2.77
"SP",2001,"2001-02-28",5.00,3.30,10.0,686,2.10
"SP",2001,"2001-02-28",6.00,3.40,9.8,655,1.81
"SP",2001,"2001-02-28",7.00,3.50,9.7,650,1.81
"SP",2001,"2001-02-28",8.00,3.60,9.6,647,1.80
"SP",2001,"2001-02-28",9.00,3.70,9.4,715,1.21
"SP",2001,"2001-02-28",10.00,3.70,9.2,805,1.23
"SP",2001,"2001-02-28",11.00,3.80,8.8,,
"SP",2001,"2001-02-28",12.00,3.90,8.2,,
"SP",2001,"2001-02-28",13.00,3.90,7.1,,
"SP",2001,"2001-02-28",14.00,4.00,3.6,,
"SP",2001,"2001-02-28",15.00,4.10,2.5,,
"SP",2001,"2001-02-28",16.00,4.00,2.4,,
"SP",2001,"2001-02-28",17.00,4.10,2.3,,
"SP",2001,"2001-02-28",18.00,4.20,0.4,,
"SP",2001,"2001-04-03",0.00,1.30,12.9,1178,126.80
"SP",2001,"2001-04-03",1.00,2.10,12.8,1178,108.20
"SP",2001,"2001-04-03",2.00,2.80,12.6,1233,78.60
"SP",2001,"2001-04-03",3.00,3.20,12.0,1217,54.44
"SP",2001,"2001-04-03",4.00,3.40,11.2,1217,42.09
"SP",2001,"2001-04-03",5.00,3.60,10.5,1193,32.54
"SP",2001,"2001-04-03",6.00,3.70,9.9,1305,28.81
"SP",2001,"2001-04-03",7.00,3.80,9.6,1298,23.91
"SP",2001,"2001-04-03",8.00,3.80,9.2,1343,20.21
"SP",2001,"2001-04-03",8.00,,,,
"SP",2001,"2001-04-03",9.00,3.90,8.7,1274,15.69
"SP",2001,"2001-04-03",10.00,3.90,8.3,1349,13.73
"SP",2001,"2001-04-03",10.00,,,,
"SP",2001,"2001-04-03",11.00,3.90,7.9,1346,11.00
"SP",2001,"2001-04-03",12.00,4.00,7.0,1377,9.06
"SP",2001,"2001-04-03",13.00,4.00,5.3,1301,6.51
"SP",2001,"2001-04-03",14.00,4.10,3.6,1247,4.60
"SP",2001,"2001-04-03",15.00,4.10,2.7,1203,3.33
"SP",2001,"2001-04-03",16.00,4.10,2.2,1244,2.32
"SP",2001,"2001-04-03",17.00,4.20,0.6,1209,1.28
"SP",2001,"2001-04-30",0.00,8.60,12.7,1698,1157.00
"SP",2001,"2001-04-30",0.00,,,,
"SP",2001,"2001-04-30",1.00,8.40,13.0,1715,727.00
"SP",2001,"2001-04-30",2.00,8.30,13.2,1253,293.30
"SP",2001,"2001-04-30",3.00,8.20,13.3,852,111.10
"SP",2001,"2001-04-30",4.00,8.10,13.3,1652,148.90
"SP",2001,"2001-04-30",5.00,8.10,13.4,1621,68.72
"SP",2001,"2001-04-30",6.00,8.10,13.4,1638,48.72
"SP",2001,"2001-04-30",7.00,8.00,13.2,1636,36.01
"SP",2001,"2001-04-30",8.00,7.00,12.8,1655,27.28
"SP",2001,"2001-04-30",9.00,6.60,12.6,1528,17.15
"SP",2001,"2001-04-30",10.00,6.30,12.5,1590,12.60
"SP",2001,"2001-04-30",11.00,5.90,12.2,892,4.80
"SP",2001,"2001-04-30",12.00,5.70,12.1,909,3.57
"SP",2001,"2001-04-30",13.00,5.30,11.4,824,2.59
"SP",2001,"2001-04-30",14.00,5.00,10.8,598,1.57
"SP",2001,"2001-04-30",15.00,5.00,10.6,635,1.17
"SP",2001,"2001-04-30",16.00,4.90,10.4,662,1.30
"SP",2001,"2001-04-30",17.00,4.90,10.4,691,1.34
"SP",2001,"2001-04-30",18.00,4.80,9.9,1310,1.46
"SP",2001,"2001-05-14",0.00,13.50,10.8,1748,1243.00
"SP",2001,"2001-05-14",1.00,13.40,10.9,1750,930.00
"SP",2001,"2001-05-14",2.00,13.40,10.9,1739,619.80
"SP",2001,"2001-05-14",3.00,13.10,10.9,1739,324.10
"SP",2001,"2001-05-14",3.00,,,,
"SP",2001,"2001-05-14",4.00,12.50,11.2,1727,138.60
"SP",2001,"2001-05-14",5.00,12.10,11.3,1731,88.30
"SP",2001,"2001-05-14",6.00,11.30,11.6,1728,100.20
"SP",2001,"2001-05-14",7.00,10.10,12.0,1707,117.10
"SP",2001,"2001-05-14",8.00,8.30,11.9,1711,87.90
"SP",2001,"2001-05-14",9.00,7.30,11.6,1699,80.70
"SP",2001,"2001-05-14",10.00,7.10,11.5,1704,64.26
"SP",2001,"2001-05-14",11.00,6.10,10.3,1697,47.98
"SP",2001,"2001-05-14",12.00,5.70,9.7,1687,37.55
"SP",2001,"2001-05-14",13.00,5.30,8.8,1678,29.50
"SP",2001,"2001-05-14",14.00,5.30,8.8,1688,21.76
"SP",2001,"2001-05-14",15.00,5.30,8.7,1693,14.63
"SP",2001,"2001-05-14",16.00,5.20,8.2,1682,9.42
"SP",2001,"2001-05-14",17.00,5.20,8.0,1687,5.99
"SP",2001,"2001-05-14",18.00,5.10,7.7,1697,4.18
"SP",2001,"2001-05-29",0.00,15.40,9.7,1564,1035.00
"SP",2001,"2001-05-29",1.00,15.30,9.8,,
"SP",2001,"2001-05-29",2.00,15.30,9.8,1603,457.80
"SP",2001,"2001-05-29",3.00,15.10,9.8,,
"SP",2001,"2001-05-29",4.00,14.70,10.0,1297,239.80
"SP",2001,"2001-05-29",5.00,14.50,10.0,1566,255.60
"SP",2001,"2001-05-29",5.00,,,,
"SP",2001,"2001-05-29",6.00,14.20,10.2,1580,196.90
"SP",2001,"2001-05-29",7.00,12.00,11.9,1650,156.80
"SP",2001,"2001-05-29",8.00,10.20,12.4,1681,128.60
"SP",2001,"2001-05-29",9.00,8.50,12.3,1286,42.94
"SP",2001,"2001-05-29",10.00,7.60,12.1,1718,49.62
"SP",2001,"2001-05-29",11.00,7.10,11.8,817,18.13
"SP",2001,"2001-05-29",12.00,6.50,11.0,1631,24.80
"SP",2001,"2001-05-29",13.00,6.20,10.7,1299,17.91
"SP",2001,"2001-05-29",14.00,5.90,9.8,1250,13.15
"SP",2001,"2001-05-29",15.00,5.60,8.0,1614,9.10
"SP",2001,"2001-05-29",16.00,5.50,7.7,1607,5.94
"SP",2001,"2001-05-29",17.00,5.30,6.8,1544,4.81
"SP",2001,"2001-05-29",18.00,5.30,4.7,,
"SP",2001,"2001-06-11",0.00,19.70,10.1,1744,1267.00
"SP",2001,"2001-06-11",1.00,19.20,10.4,,
"SP",2001,"2001-06-11",2.00,17.90,11.0,1749,731.00
"SP",2001,"2001-06-11",3.00,16.60,11.2,1729,558.20
"SP",2001,"2001-06-11",4.00,15.70,11.1,1719,429.50
"SP",2001,"2001-06-11",5.00,15.10,11.1,1736,318.30
"SP",2001,"2001-06-11",6.00,14.70,11.0,1741,303.30
"SP",2001,"2001-06-11",7.00,13.80,11.2,1710,229.60
"SP",2001,"2001-06-11",8.00,11.90,12.5,1692,183.20
"SP",2001,"2001-06-11",9.00,10.00,13.4,1714,146.10
"SP",2001,"2001-06-11",10.00,8.40,13.3,1679,111.00
"SP",2001,"2001-06-11",11.00,7.40,12.8,1708,89.40
"SP",2001,"2001-06-11",12.00,6.60,12.0,1706,66.01
"SP",2001,"2001-06-11",13.00,6.30,11.4,1704,51.73
"SP",2001,"2001-06-11",14.00,5.90,10.3,1682,37.93
"SP",2001,"2001-06-11",15.00,5.70,9.0,1695,28.73
"SP",2001,"2001-06-11",15.00,,,,
"SP",2001,"2001-06-11",16.00,5.50,7.7,1693,18.59
"SP",2001,"2001-06-11",17.00,5.40,5.7,1716,17.20
"SP",2001,"2001-06-11",18.00,5.40,3.4,1707,11.29
"SP",2001,"2001-06-11",19.00,,,1695,5.80
"SP",2001,"2001-06-26",0.00,22.10,10.0,1755,1285.00
"SP",2001,"2001-06-26",1.00,22.00,10.5,1758,940.00
"SP",2001,"2001-06-26",2.00,21.60,10.5,1734,689.70
"SP",2001,"2001-06-26",3.00,21.20,10.6,1738,556.00
"SP",2001,"2001-06-26",4.00,20.70,10.9,1718,292.40
"SP",2001,"2001-06-26",5.00,19.20,11.4,1707,219.90
"SP",2001,"2001-06-26",6.00,16.70,12.4,,
"SP",2001,"2001-06-26",7.00,15.00,12.6,,
"SP",2001,"2001-06-26",8.00,12.30,13.5,1735,122.00
"SP",2001,"2001-06-26",9.00,10.50,14.0,1742,94.90
"SP",2001,"2001-06-26",10.00,8.90,14.0,1743,66.77
"SP",2001,"2001-06-26",11.00,8.00,13.4,1744,55.78
"SP",2001,"2001-06-26",12.00,7.20,12.6,1743,47.51
"SP",2001,"2001-06-26",13.00,6.60,11.6,1737,36.23
"SP",2001,"2001-06-26",14.00,6.30,10.7,1735,27.54
"SP",2001,"2001-06-26",15.00,6.00,8.7,1733,19.60
"SP",2001,"2001-06-26",15.00,,,,
"SP",2001,"2001-06-26",16.00,5.80,7.2,1736,11.89
"SP",2001,"2001-06-26",17.00,5.70,5.9,1740,6.47
"SP",2001,"2001-06-26",18.00,5.70,4.9,1742,2.82
"SP",2001,"2001-07-09",0.00,22.30,8.7,553,359.30
"SP",2001,"2001-07-09",1.00,22.10,9.0,635,283.80
"SP",2001,"2001-07-09",2.00,22.00,9.2,698,201.00
"SP",2001,"2001-07-09",3.00,21.70,9.3,737,164.30
"SP",2001,"2001-07-09",4.00,21.10,9.5,900,139.10
"SP",2001,"2001-07-09",5.00,20.70,9.6,779,115.00
"SP",2001,"2001-07-09",6.00,19.20,11.1,753,99.20
"SP",2001,"2001-07-09",7.00,15.80,11.9,732,84.00
"SP",2001,"2001-07-09",8.00,13.00,12.5,713,66.78
"SP",2001,"2001-07-09",9.00,11.80,12.8,699,51.15
"SP",2001,"2001-07-09",10.00,9.90,12.9,675,38.58
"SP",2001,"2001-07-09",11.00,8.50,12.4,662,30.03
"SP",2001,"2001-07-09",12.00,7.50,11.9,646,22.88
"SP",2001,"2001-07-09",13.00,7.20,11.4,630,17.28
"SP",2001,"2001-07-09",14.00,6.70,10.2,614,12.52
"SP",2001,"2001-07-09",15.00,6.40,8.7,606,9.04
"SP",2001,"2001-07-09",15.00,,,,
"SP",2001,"2001-07-09",16.00,6.10,6.2,599,6.05
"SP",2001,"2001-07-09",17.00,6.00,4.1,592,3.69
"SP",2001,"2001-07-09",18.00,5.80,0.8,583,1.58
"SP",2001,"2001-07-24",0.00,24.70,8.4,1339,905.00
"SP",2001,"2001-07-24",1.00,24.70,8.5,,
"SP",2001,"2001-07-24",2.00,24.70,8.5,1289,466.50
"SP",2001,"2001-07-24",3.00,24.70,8.5,,
"SP",2001,"2001-07-24",4.00,23.90,9.0,1300,299.40
"SP",2001,"2001-07-24",5.00,23.10,9.2,1251,240.40
"SP",2001,"2001-07-24",6.00,21.50,9.6,1229,194.90
"SP",2001,"2001-07-24",7.00,19.10,11.2,1167,152.80
"SP",2001,"2001-07-24",8.00,15.40,12.3,1137,119.70
"SP",2001,"2001-07-24",9.00,12.90,12.6,1151,94.40
"SP",2001,"2001-07-24",10.00,11.00,12.6,1193,76.50
"SP",2001,"2001-07-24",11.00,9.10,12.2,1147,56.56
"SP",2001,"2001-07-24",12.00,8.30,11.7,1182,45.65
"SP",2001,"2001-07-24",13.00,7.50,10.6,1187,34.15
"SP",2001,"2001-07-24",14.00,7.00,8.6,1201,23.94
"SP",2001,"2001-07-24",15.00,6.70,6.2,1176,15.48
"SP",2001,"2001-07-24",16.00,6.50,5.0,1259,9.69
"SP",2001,"2001-07-24",17.00,6.20,1.4,1315,5.66
"SP",2001,"2001-07-24",18.00,6.10,0.5,1284,1.71
"SP",2001,"2001-07-24",18.00,,,,
"SP",2001,"2001-08-06",0.00,25.40,8.2,322,182.10
"SP",2001,"2001-08-06",1.00,25.30,8.2,318,118.90
"SP",2001,"2001-08-06",2.00,25.20,8.2,315,87.90
"SP",2001,"2001-08-06",3.00,25.00,8.2,317,73.90
"SP",2001,"2001-08-06",4.00,24.00,8.6,322,63.34
"SP",2001,"2001-08-06",5.00,23.60,8.7,327,54.76
"SP",2001,"2001-08-06",6.00,22.90,8.9,329,45.80
"SP",2001,"2001-08-06",7.00,19.80,11.1,328,37.35
"SP",2001,"2001-08-06",8.00,16.70,11.9,327,28.72
"SP",2001,"2001-08-06",9.00,13.90,12.3,325,21.81
"SP",2001,"2001-08-06",10.00,11.70,12.6,325,16.39
"SP",2001,"2001-08-06",11.00,9.40,12.2,326,12.68
"SP",2001,"2001-08-06",12.00,8.20,11.0,326,9.80
"SP",2001,"2001-08-06",13.00,7.60,9.9,329,7.03
"SP",2001,"2001-08-06",14.00,7.20,8.2,331,5.17
"SP",2001,"2001-08-06",15.00,6.80,5.3,347,3.80
"SP",2001,"2001-08-06",15.00,,,,
"SP",2001,"2001-08-06",16.00,6.60,2.8,356,2.80
"SP",2001,"2001-08-06",17.00,6.40,0.9,367,1.97
"SP",2001,"2001-08-06",18.00,6.30,0.3,370,1.09
"SP",2001,"2001-08-20",0.00,22.70,8.4,671,435.00
"SP",2001,"2001-08-20",0.00,,,,
"SP",2001,"2001-08-20",1.00,22.20,8.6,1881,1065.00
"SP",2001,"2001-08-20",2.00,21.90,8.8,1883,796.00
"SP",2001,"2001-08-20",3.00,21.80,8.7,1825,602.90
"SP",2001,"2001-08-20",4.00,21.80,8.6,413,106.50
"SP",2001,"2001-08-20",5.00,21.70,8.4,457,95.80
"SP",2001,"2001-08-20",6.00,21.70,8.4,1609,283.80
"SP",2001,"2001-08-20",7.00,21.40,8.7,1840,250.90
"SP",2001,"2001-08-20",8.00,19.10,11.2,1850,206.30
"SP",2001,"2001-08-20",9.00,14.90,11.8,1823,155.30
"SP",2001,"2001-08-20",10.00,12.20,11.9,1810,115.20
"SP",2001,"2001-08-20",11.00,10.30,11.9,1582,79.00
"SP",2001,"2001-08-20",12.00,8.60,10.3,1746,64.32
"SP",2001,"2001-08-20",13.00,8.00,8.9,1793,46.50
"SP",2001,"2001-08-20",14.00,7.50,6.9,1789,32.04
"SP",2001,"2001-08-20",15.00,7.10,4.7,842,10.68
"SP",2001,"2001-08-20",16.00,6.80,0.5,307,3.02
"SP",2001,"2001-08-20",17.00,6.50,0.4,285,1.64
"SP",2001,"2001-08-20",18.00,6.30,0.4,278,1.48
"SP",2001,"2001-09-04",0.00,21.90,8.9,1663,1127.00
"SP",2001,"2001-09-04",1.00,21.20,9.1,1678,736.00
"SP",2001,"2001-09-04",2.00,20.90,9.1,1691,342.40
"SP",2001,"2001-09-04",3.00,20.80,9.2,1678,431.20
"SP",2001,"2001-09-04",4.00,20.70,9.2,1678,207.80
"SP",2001,"2001-09-04",5.00,20.60,9.2,1682,279.40
"SP",2001,"2001-09-04",6.00,20.60,9.2,1657,236.30
"SP",2001,"2001-09-04",7.00,20.50,9.3,1650,193.00
