lakeid,sampledate,wtemp,o2,o2sat,cond,frlight,chlor.surf,chlor.int,phaeo,ph,phair,alk,dic,tic,doc,toc,no3no2,no2,nh4,totnf,totnuf,totpf,totpuf,drsif,brsif,brsiuf,tpm,cl,so4,ca,mg,na,k,fe,mn,sampledate.y,avsnow,totice,whiteice,blueice,iceduration,season,bv.datePlus1.x,bv.dateMinus1.x
TB,7/9/01,9.74,1.58,17.53,NA,0.09,20.4,49.51,5.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,7/23/01,11.56,2.26,27.99,NA,0.09,4.9,43.28,2.15,4.79,5.12,NA,2.33,4.91,24.14,25.93,7.52,NA,198.71,676.52,740.72,18.23,39.6,939.02,944.17,1005.58,0.76,NA,NA,NA,NA,NA,NA,0.46,0.08,NA,0,0,0,0,NA,NA,NA,NA
TB,8/7/01,12.16,2.08,25.6,NA,0.1,3.1,81.92,5.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,8/21/01,11.17,2.41,27.7,22.58,0.1,2.2,83.29,6.89,4.78,5.15,-8.82,4.78,6.1,25.16,25.37,11.12,NA,258.64,797.9,710.76,29.74,37.26,1041.68,1344.12,1375.52,0.78,0.18,0.91,1.72,0.48,0.25,0.99,0.65,0.08,NA,0,0,0,0,NA,NA,NA,NA
TB,9/6/01,10.9,1.97,22.25,NA,0.09,33.7,100.26,25.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,9/18/01,9.81,2.07,22.03,NA,0.09,57.4,111.46,69.14,4.92,5.25,NA,4.59,5.33,25.09,25.01,7.97,NA,265.09,688.86,784.48,35.28,46.74,1038.47,1333.4,1379.05,1.2,NA,NA,NA,NA,NA,NA,0.48,0.06,NA,0,0,0,0,NA,NA,NA,NA
TB,10/1/01,7.74,3.78,36.54,NA,0.09,121.5,53.28,20.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,10/16/01,7.74,3.09,28.48,NA,0.1,14.4,7.47,24.55,4.84,5.12,NA,1.81,2.1,23.23,22.86,4.21,NA,276.45,589.58,667.72,23.4,29.46,844.1,802.7,914.98,1.34,NA,NA,NA,NA,NA,NA,0.43,0.07,NA,0,0,0,0,NA,NA,NA,NA
TB,10/30/01,5.23,4.16,34.82,NA,0.09,7.9,6.16,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,11/16/01,5.45,3.98,33.67,21.9,0.1,27.5,6.25,4.58,4.83,5.01,4.3,2.79,3.18,24.48,24.32,1.97,NA,87.24,515.82,623.62,17.75,38.15,803.11,833.02,937.77,0.25,0.23,1.37,1.66,0.44,0.25,0.98,0.42,0.08,NA,0,0,0,0,NA,NA,NA,NA
TB,1/17/02,2.99,0.98,7.55,NA,NA,0,0.54,0.57,4.81,5.1,NA,2.13,2.62,24.89,24.9,14.6,NA,182.12,1258.23,1308.01,25.58,33.93,898.15,884.72,933.19,0,NA,NA,NA,NA,NA,NA,NA,NA,1/17/02,11,17,0,17,136,1,1/18/02,1/16/02
TB,3/6/02,2.68,0.1,0.79,22.26,0.3,4.2,0.9,0.41,4.96,5.44,34.65,1.46,1.97,24.31,23.38,12.35,NA,235.34,1102.96,1200.15,26.91,41.13,901.56,1179.96,1230.36,0,0.3,0.66,1.62,0.42,0.19,0.89,0.43,0.08,3/6/02,7.8,38,18,20,136,1,3/7/02,3/5/02
TB,4/12/02,2.43,0.83,6.23,NA,0.12,8.8,2.11,3.45,5.03,5.47,NA,1.78,2.15,23.29,22.8,37.25,NA,316.1,1243.22,1259.25,20.97,28.75,882.91,1207.35,1077.67,0,NA,NA,NA,NA,NA,NA,NA,NA,4/12/02,0,51,27,24,136,1,4/13/02,4/11/02
TB,4/24/02,4.37,1.15,9.52,22,0.1,12.6,3.89,6.04,4.89,5.26,18.59,4.13,4.75,23.73,23.29,12.11,NA,297.99,981.51,1033.45,36.71,53.06,946.03,966.22,1040.88,0.42,0.3,0.52,1.63,0.41,0.22,0.86,0.43,0.08,NA,0,0,0,0,NA,NA,NA,NA
TB,5/7/02,5.66,2.23,20.66,NA,0.09,46.4,11.59,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,5/22/02,6.39,2.16,20.6,NA,0.1,21.5,7.74,4.23,4.72,4.89,NA,4.12,4.53,25.69,25.59,7.34,NA,175.45,878.33,908.43,32.73,43.48,909.95,947.19,964.31,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,6/4/02,7.75,1.63,16.67,NA,0.1,31.4,14.72,6.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,6/17/02,9.22,2.68,29.84,NA,0.1,4.1,9.61,8.78,4.82,4.99,NA,4.08,4.83,24.79,24.63,10.44,NA,164.94,915.14,970.54,26.14,27.56,823.64,581.87,638.1,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,7/1/02,10.67,2.51,30.03,NA,0.1,4.7,12.62,3.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,7/16/02,10.89,2.04,24.44,NA,0.1,5.4,24.31,9.61,4.79,5.07,NA,3.56,4.55,25.81,25.64,12.22,NA,220.88,327.27,356.55,49.3,61.21,881.49,855.51,897.29,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,7/31/02,11.93,1.71,20.88,NA,0.1,5.3,57.86,26.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,8/12/02,11.8,1.25,15.26,24.11,0.1,9.6,54.13,6.86,4.72,5.02,37.51,2.74,4.09,25.33,25.77,109.48,NA,142.24,864.61,1201.95,23.62,56.36,825.08,785.89,917.07,1.31,0.33,0.74,1.61,0.37,0.24,0.91,0.39,0.07,NA,0,0,0,0,NA,NA,NA,NA
TB,8/27/02,11.8,1.48,17.47,NA,0.1,17,78.02,3.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,9/10/02,11.71,2.07,24.19,NA,0.1,10.9,100.42,1.93,4.73,4.93,NA,3.77,4.69,26.5,26.64,9.84,NA,201.54,875.3,1197.15,32.51,53.95,918.66,930.18,984.43,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,9/24/02,9.79,2.26,22.87,NA,0.11,130.8,54.41,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,10/7/02,8.47,4.56,42.75,NA,0.11,29.7,23.8,25.26,4.79,4.94,NA,1.03,1.47,24.09,23.57,7.74,NA,241.42,794.03,955.47,26.2,39.18,765.01,792.89,866.25,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,10/22/02,5.67,3.73,31.61,NA,0.11,10.3,8.64,2.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,11/4/02,4.03,3.02,24.5,24.49,0.13,14.4,10.75,1.38,4.71,4.86,15.25,2.29,3.36,25.87,25.87,10.23,NA,126.96,272.92,319.75,17.7,34.66,844.24,841.82,932.88,0.39,0.44,1.31,1.59,0.4,0.2,0.83,0.44,0.07,NA,0,0,0,0,NA,NA,NA,NA
TB,2/4/03,3,0.11,0.86,NA,0.48,2.3,1.6,4.27,4.82,5.12,NA,2.32,2.55,29,28.86,16.23,NA,264.63,1231.36,1234.58,44.64,54.04,1038.31,1084.53,1311.87,0,NA,NA,NA,NA,NA,NA,NA,NA,2/4/03,29.8,41,5,36,159,1,2/5/03,2/3/03
TB,2/20/03,2.78,0.14,1.05,23.75,0.11,41.8,7.96,6.61,4.91,5.16,26.66,3.39,3.67,29.38,30.08,5.05,NA,363.39,1483.58,1589.87,33.8,52.45,1012.01,1040.49,1181.15,0,0.3,0.91,1.67,0.44,0.13,0.89,0.48,0.08,2/20/03,20.6,42,5,37,159,1,2/21/03,2/19/03
TB,4/2/03,3.31,1.13,8.69,NA,0.12,105.5,33,9.06,4.89,5.18,NA,1.64,2.05,26.97,26.62,4.49,NA,255.83,1111.57,1092.36,34.33,43.73,999.45,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,4/2/03,1.6,40,2,38,159,1,4/3/03,4/1/03
TB,5/5/03,5.91,1.81,17.29,23.04,0.1,29.1,16.62,8.74,4.86,5.16,43.32,4.09,4.97,26.57,26.42,5.26,NA,348.13,1283.19,1462.31,46.67,64.15,1092.63,NA,NA,0.72,0.27,0.58,1.54,0.39,0.04,0.81,0.42,0.07,NA,0,0,0,0,NA,NA,NA,NA
TB,5/12/03,5.9,0.92,8.66,NA,0.1,10.6,8.96,7.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,5/27/03,8.46,1.46,16.33,NA,NA,5.7,6.26,8.98,4.6,4.93,NA,4.41,5.15,26.96,28.38,4.81,NA,152.22,750.78,791.27,17.45,30.33,849.37,NA,NA,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,6/12/03,9.07,1.13,13.29,NA,0.1,4.9,32.84,3.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,6/24/03,10.57,0.96,12.01,NA,0.1,13,43.73,0.53,4.87,5.24,NA,2.39,3.23,26.47,26.55,6.77,NA,191.65,818.86,875.27,21.12,33.08,879.69,NA,NA,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,7/10/03,9.63,0.86,9.9,NA,NA,10.1,48.49,14.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,7/21/03,10.26,1.06,12.48,NA,0.1,27.1,67.9,16.89,4.68,4.78,NA,3.2,3.97,28.39,28.54,12.06,NA,197.45,815.35,1000.87,24.5,56.46,1010.55,NA,NA,2.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,8/5/03,10.95,2.24,27.11,NA,0.1,-3.6,100.7,15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,8/20/03,12,2.08,26.31,21.79,0.1,10.2,67.45,5.95,4.94,5.44,47.16,3.72,4.1,26.66,26.24,7.56,NA,243.21,764.71,866.6,29.07,42.63,909.81,NA,NA,1.39,0.36,0.21,1.77,0.42,0.26,0.87,0.41,0.06,NA,0,0,0,0,NA,NA,NA,NA
TB,9/4/03,10.42,1.95,21.72,NA,0.09,14.1,96.55,38.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,9/19/03,10.84,1.95,21.56,NA,0.09,90.4,135.77,11.45,4.74,4.9,NA,4.47,5.71,27.02,27.62,11.39,NA,268.08,1038.93,1072.9,14.46,48.24,1071.71,NA,NA,2.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,9/29/03,8.41,3.08,29.35,NA,0.09,85.8,49.95,12.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,10/14/03,7.65,3.45,31.7,NA,0.09,9.6,17.29,6.99,4.79,5.11,NA,1.91,1.88,27.12,25.68,6.38,NA,137.77,783.42,881.17,11.19,26.09,945.22,NA,NA,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,10/27/03,6.31,3.38,29.37,NA,0.09,11.6,8.23,8.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,11/7/03,3.9,3.24,26.16,21.25,0.09,7.4,12.13,16.47,4.83,5.04,37.8,3.16,3.77,27.51,26.79,3,NA,120.13,789.83,934.11,11.68,32.48,1096.03,NA,NA,0.31,0.29,1.08,1.67,0.43,0.23,0.92,0.44,0.08,NA,0,0,0,0,NA,NA,NA,NA
TB,1/21/04,3.43,0.16,1.26,NA,0.09,94.1,25.11,1.86,4.97,5.59,NA,2.45,2.59,24.43,24.82,5.64,NA,261.62,1051.29,1164.05,33.53,44.23,1137.66,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1/21/04,22,32,11,21,161,1,1/22/04,1/20/04
TB,2/19/04,2.7,0.1,0.77,22,1,9.5,2.4,2.49,5.02,5.68,38.27,3.78,4.11,26.39,26.35,10.91,NA,312.13,969.42,1049.03,29.22,38.56,1112.38,NA,NA,0,0.21,0,1.88,0.46,0.29,0.82,0.5,0.08,2/19/04,16.6,50,28,22,161,1,2/20/04,2/18/04
TB,3/29/04,2.48,0.68,5.07,NA,0.16,41.6,8.17,2.21,5.05,5.41,NA,3.43,3.69,25,25.17,60.5,NA,340.5,933.51,1012.72,35.51,42.88,1072.48,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3/29/04,3.9,54,28,26,161,1,3/30/04,3/28/04
TB,4/26/04,4.33,1.6,13.44,22.64,NA,41.1,15.42,4.86,4.86,4.7,25.72,3.69,4.61,26.19,25.92,6.83,NA,303.62,869.48,1020.01,31.57,51.75,1101.7,NA,NA,0.59,0.2,0.72,1.55,0.37,0.17,0.66,0.41,0.07,NA,0,0,0,0,NA,NA,NA,NA
TB,5/13/04,6.58,2.02,20.26,NA,NA,1.4,1.39,21.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,5/25/04,6.2,1.67,16.21,NA,0.09,15.4,7.92,10.72,4.77,5.09,NA,2.7,4.26,25.86,25.66,2.12,NA,290.44,879.74,973.97,32.71,42.5,1014.7,NA,NA,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,6/9/04,7.62,1.61,16.89,NA,0.1,8,11.07,7.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,6/21/04,8.53,1.78,19.32,NA,0.1,3.2,30.23,7.94,4.75,5.02,NA,2.97,4.28,26.89,25.69,0.98,NA,425.84,924.42,1077.26,20.53,39.86,953.99,NA,NA,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,7/6/04,8.65,0.95,10.38,NA,0.1,8.5,30.43,15.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,7/19/04,9.49,0.79,9.71,NA,0.1,4.2,35.33,12.12,4.9,5.22,NA,3.34,3.7,26.17,26,0.54,NA,298.32,851.36,945.36,22.26,32.69,1071.09,NA,NA,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,8/3/04,10.82,1.23,14.28,NA,0.09,5.5,41.91,22.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,8/17/04,9.74,2.55,27.4,24.88,0.15,4.9,80.79,12.11,4.74,5.18,21.78,4.71,5.54,26.19,26.17,1.86,NA,243.5,813.93,942.08,29.4,46.5,1104.08,NA,NA,0.63,0.28,0.82,1.77,0.43,0.35,0.78,0.48,0.08,NA,0,0,0,0,NA,NA,NA,NA
TB,8/31/04,9.49,1.96,21.21,NA,0.09,23,69.37,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,9/10/04,9.82,1.63,18.29,NA,0.09,7.5,71.69,16.34,4.84,5.01,NA,3,3.21,25,24.81,12.45,NA,330.36,792.79,873,20.73,37.32,1017.36,NA,NA,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,9/28/04,9.25,1.53,15.75,NA,0.09,34.6,103.77,6.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,10/12/04,7.84,2.14,20.2,NA,0.09,14.4,39.11,5.58,4.76,5.08,NA,2.99,3.79,24.57,25.47,5.15,NA,425.95,921.53,1335.86,41.54,52.63,1135.11,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,10/26/04,6.72,3.09,27.49,NA,0.09,9.3,14.63,6.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,11/11/04,4.72,4.31,35.62,22.75,NA,25.2,20.4,6.07,4.78,5.2,25.38,2.29,3.2,24.21,24.29,5.97,NA,201.71,1000.5,1178.33,22.79,37.08,1166.24,NA,NA,0.5,0.11,0.24,1.64,0.43,0.34,0.79,0.45,0.08,NA,0,0,0,0,NA,NA,NA,NA
TB,1/20/05,3.2,0.11,0.86,NA,0.09,304.2,55.64,3.87,4.84,5.15,NA,4.95,6.04,24.91,25.68,7.39,NA,280.6,990.32,1021.24,38.81,35.08,1161.62,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1/20/05,25,31,15,16,139,1,1/21/05,1/19/05
TB,2/15/05,3.12,0.25,1.94,24.34,NA,139.4,27.78,2.2,4.92,5.32,50.94,1.54,2.26,25.13,25.83,16.4,NA,210.53,770.24,1385.22,19.59,82.15,1142.23,NA,NA,0,0.24,0.83,1.55,0.4,0.17,0.77,0.42,0.07,2/15/05,12.2,42,25,17,139,1,2/16/05,2/14/05
TB,3/31/05,2.8,0.86,6.44,NA,0.11,1.4,1.95,2.19,5.11,5.56,NA,4.03,3.68,24.83,24.11,31.87,NA,525.99,1146.53,1119.37,15.45,50.01,1384.7,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3/31/05,1.3,44,20,24,139,1,4/1/05,3/30/05
TB,4/18/05,5.89,1.29,13.08,21.71,0.1,5.6,8.59,1.97,4.96,5.25,25.17,5.23,4.78,26.23,22.16,6.83,NA,543.37,884.58,1003.65,28.33,46.21,1047.04,NA,NA,0.34,0.25,0.75,1.52,0.38,0.17,0.69,0.41,0.07,NA,0,0,0,0,NA,NA,NA,NA
TB,5/4/05,5.35,2.41,21.43,NA,0.1,13.1,12.19,1.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,5/18/05,6.56,2.58,24.96,NA,0.09,7.6,24.49,2.16,4.98,5.36,NA,4.91,5.24,25.21,25.03,6.68,NA,284.51,938.27,1031.56,30.97,42.3,1214.75,NA,NA,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,6/1/05,8.03,2.28,24.91,NA,0.1,5.5,22.39,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,6/16/05,9.98,1.93,21.86,NA,0.1,8,46.34,1.49,4.8,5.27,NA,5.03,4.32,27.12,25.32,4.23,NA,364.29,817.21,993.93,34.39,61.1,962.87,NA,NA,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,6/28/05,10.31,0.78,9.54,NA,0.1,6.3,42.19,1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,7/11/05,11.43,1.05,13.23,NA,0.1,9.3,55.12,9.98,5.21,5.6,NA,3.02,3.46,24.31,24.98,2.56,NA,361.82,1309.12,1401.68,42.16,49.32,1137.57,NA,NA,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,7/25/05,11.62,0.72,8.83,NA,0.1,3.3,26.18,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,8/8/05,10.94,0.76,9.67,22.57,0.1,5.6,57.58,14.11,4.79,5.07,35.35,3.56,4.64,25.23,25.68,2.88,NA,357.05,1171.24,1135.57,35.88,42.98,1236.69,NA,NA,0.84,0.23,0.81,1.64,0.45,0.22,0.86,0.47,0.08,NA,0,0,0,0,NA,NA,NA,NA
TB,8/22/05,11.12,1.77,20.2,NA,0.1,15.6,60.2,4.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,9/8/05,11.24,2.11,24.38,NA,0.09,15.8,54.87,25.39,4.68,5.14,NA,3.05,3.87,25.19,24.98,1.15,NA,290.59,1128.32,1244.92,20.91,37.7,1400.93,NA,NA,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,9/22/05,10.84,2.17,24.36,NA,0.09,25.4,83.55,1.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,10/5/05,10.54,2.61,27.89,NA,0.1,23.8,46.35,2.68,4.95,5.45,NA,5.35,6,24.06,24.03,8.14,NA,225.48,879.89,1048.99,35.34,54.06,1289.41,NA,NA,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,10/19/05,8.55,3.24,30.64,NA,0.09,44.2,50.62,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,11/17/05,4.12,3.52,28.61,21,0.09,22.7,23.97,0,4.81,5.35,20.24,3.21,3.74,23.08,23.11,7.72,NA,66.57,679.08,858.54,14.24,37.53,1225.67,NA,NA,0.39,0.23,1.26,1.75,0.41,0.22,0.82,0.41,0.08,NA,0,0,0,0,NA,NA,NA,NA
TB,1/12/06,3.15,0.1,0.8,NA,1,133,24.94,1.22,4.91,5.34,NA,2.09,2.66,22.99,22.73,2.05,NA,137.5,800.65,924.37,19.29,33.71,1198.89,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1/12/06,8.6,26,21,5,141,1,1/13/06,1/11/06
TB,2/22/06,2.77,0.11,0.86,20.23,1,3.9,1.71,1.67,5.03,5.67,22.55,5.59,6.81,22.06,22.93,1.79,NA,152.49,777.26,863.38,19.7,31.37,1179.46,NA,NA,0,0.24,0.74,1.63,0.43,0.25,0.8,0.44,0.08,2/22/06,15.1,38,38,0,141,1,2/23/06,2/21/06
TB,3/29/06,2.78,1.05,7.81,NA,0.15,7.9,2.38,1.96,5.15,5.79,NA,4.55,4.53,21.02,20.85,83.52,NA,277.21,954.76,1000.95,29.15,36.13,1154.28,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3/29/06,0.5,47,47,0,141,1,3/30/06,3/28/06
TB,4/18/06,5.17,1.31,12.62,22.25,0.09,29.6,11.1,2.95,4.89,5.2,15.17,3.32,7.2,22.86,24.18,0.74,NA,306.91,867.55,983.93,23.8,46.66,1286.23,NA,NA,0.41,0.23,0.73,1.58,0.42,0.25,0.71,0.43,0.08,NA,0,0,0,0,NA,NA,NA,NA
TB,5/1/06,5.84,0.98,9.32,NA,0.09,22.1,10.4,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,5/18/06,6.23,2.08,19.69,NA,0.1,27,14.45,5.23,4.94,5.46,NA,5.23,5.47,23.26,23.3,4.21,NA,446,833.75,950.59,27.21,43.68,1167.1,NA,NA,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,6/1/06,8.88,2.01,21.87,NA,0.1,9.1,34.78,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,6/12/06,8.7,1.69,18.26,NA,0.09,10.5,40.19,2.09,4.86,5.23,NA,NA,NA,NA,NA,4.79,NA,345.53,836.4,970.69,28.23,43.77,1089.82,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
